"","Area_code","Region","sub_region","Year","Decade","Emploi_nb_EASD","Emploi_share_FAO","Emploi_nb_FAO","Emploi_share_FAO_wage","Emploi_to_pop_FAO2","Emploi_nb_FAO2","Emploi_labforcepart_FAO2","Employees_share_FAO2","Emploi_share_FAO2","Emploi_share_ILOmod","Emploi_nb_ILO","Tot_Emploi_to_pop_ILOmod","Tot_Emploi_to_pop_ILO","Emploi_share_ILO","Emploi_Agripop_WB","Emploi_nb_WB","Emploi_share_WB","Cereals_Area_FAO","Cereals_Prod_FAO","Cereals_Yield_FAO","Crops_GPCPI_FAO","Crops_GPI_FAO","Crops_NPCPI_FAO","Crops_NPI_FAO","GDP_cons_USD_WB","Land_FAO","Pop_Rurals_FAO","Pop_Urbans_FAO","VAW_FAO","VAW_WDI","LogGDP"
"107","AFG","Asia","Southern Asia",1955,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7456,553.706,NA,NA,NA
"108","AFG","Asia","Southern Asia",1956,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7562,583.099,NA,NA,NA
"109","AFG","Asia","Southern Asia",1957,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7675,614.39,NA,NA,NA
"110","AFG","Asia","Southern Asia",1958,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7795,647.788,NA,NA,NA
"111","AFG","Asia","Southern Asia",1959,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7921,683.393,NA,NA,NA
"112","AFG","Asia","Southern Asia",1960,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8053,721.379,NA,NA,NA
"113","AFG","Asia","Southern Asia",1961,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3313500,3695000,11151,181.37,66.34,179.59,65.69,NA,5040,8192,761.794,NA,NA,NA
"114","AFG","Asia","Southern Asia",1962,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3425500,3696000,10790,181.8,67.8,180.12,67.18,NA,5070,8337,804.905,NA,NA,NA
"115","AFG","Asia","Southern Asia",1963,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3426500,3378000,9858,174.21,66.28,172.36,65.58,NA,5095,8489,850.863,NA,NA,NA
"116","AFG","Asia","Southern Asia",1964,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3446500,3732000,10828,184.88,71.79,183.64,71.31,NA,5126.5,8647,899.913,NA,NA,NA
"117","AFG","Asia","Southern Asia",1965,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3444500,3785000,10989,187.08,74.19,186.13,73.82,NA,5127.5,8813,952.137,NA,NA,NA
"118","AFG","Asia","Southern Asia",1966,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3446500,3489000,10123,179.46,72.7,179.17,72.59,NA,5146.5,8983,1007.543,NA,NA,NA
"119","AFG","Asia","Southern Asia",1967,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3124500,3826000,12245,195.2,80.79,195.62,80.97,NA,5182.5,9156,1066.19,NA,NA,NA
"120","AFG","Asia","Southern Asia",1968,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3041500,3916000,12875,195.45,82.7,195.94,82.92,NA,5183,9337,1128.879,NA,NA,NA
"121","AFG","Asia","Southern Asia",1969,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3081500,4038000,13104,196.22,84.99,196.71,85.2,NA,5191,9533,1196.515,NA,NA,NA
"122","AFG","Asia","Southern Asia",1970,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3178000,3512000,11051,174.32,77.39,173.84,77.18,NA,5196,9746,1269.972,NA,NA,NA
"123","AFG","Asia","Southern Asia",1971,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3400000,3319000,9762,154.47,70.38,152.41,69.44,NA,5211,9974,1349.385,NA,NA,NA
"124","AFG","Asia","Southern Asia",1972,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3923100,3950000,10069,175.08,81.89,174.94,81.83,NA,5216,10210,1434.171,NA,NA,NA
"125","AFG","Asia","Southern Asia",1973,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3337000,4270000,12796,185.07,88.83,185.35,88.97,NA,5224,10443,1522.891,NA,NA,NA
"126","AFG","Asia","Southern Asia",1974,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3342000,4351000,13019,187.76,92.32,188.2,92.54,NA,5231.5,10660,1613.812,NA,NA,NA
"127","AFG","Asia","Southern Asia",1975,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3404000,4481000,13164,189.01,94.96,189.55,95.24,NA,5239,10847,1704.871,NA,NA,NA
"128","AFG","Asia","Southern Asia",1976,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3394000,4624000,13624,194.96,99.89,195.85,100.35,NA,5246.5,11010,1796.714,NA,NA,NA
"129","AFG","Asia","Southern Asia",1977,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3388000,4147000,12240,161.46,84.19,161.29,84.11,NA,5255,11146,1888.3,NA,NA,NA
"130","AFG","Asia","Southern Asia",1978,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3392000,4382000,12919,176.69,93.33,177.49,93.76,NA,5262.5,11225,1974.342,NA,NA,NA
"131","AFG","Asia","Southern Asia",1979,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3183500,4214000,13237,169.87,90.2,170.76,90.68,NA,5269.5,11211,2046.284,NA,NA,NA
"132","AFG","Asia","Southern Asia",1980,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3018500,4072000,13490,166.53,88.04,167.39,88.5,NA,5277,11114,2066.88,NA,NA,NA
"133","AFG","Asia","Southern Asia",1981,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2909000,3893000,13383,164.31,85.59,165.21,86.07,NA,5286.5,10899,2065.131,NA,NA,NA
"134","AFG","Asia","Southern Asia",1982,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2799500,3724000,13302,163.2,83.03,164.2,83.54,NA,5294.5,10590,2044.526,NA,NA,NA
"135","AFG","Asia","Southern Asia",1983,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2649000,3591000,13556,163.39,80.77,164.37,81.27,NA,5302,10230,2012.256,NA,NA,NA
"136","AFG","Asia","Southern Asia",1984,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2562000,3418000,13341,164.35,79.01,165.42,79.53,NA,5317.5,9875,1979.215,NA,NA,NA
"137","AFG","Asia","Southern Asia",1985,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2434500,3242000,13317,160.97,75.69,162.02,76.18,NA,5320,9574,1955.053,NA,NA,NA
"138","AFG","Asia","Southern Asia",1986,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2347000,3084000,13140,156.7,72.54,157.26,72.8,NA,5386.5,9323,1939.704,NA,NA,NA
"139","AFG","Asia","Southern Asia",1987,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2496000,3394000,13598,158.86,72.92,159.72,73.32,NA,5397.5,9128,1935.056,NA,NA,NA
"140","AFG","Asia","Southern Asia",1988,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2331000,2997000,12857,150.87,69.48,151.53,69.79,NA,5445,9057,1956.305,NA,NA,NA
"141","AFG","Asia","Southern Asia",1989,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2290000,2834000,12376,141.72,66.6,142.26,66.86,NA,5470,9192,2022.969,NA,NA,NA
"142","AFG","Asia","Southern Asia",1990,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2253000,2705000,12006,136.05,66.5,136.33,66.64,NA,5470,9583,2148.654,NA,NA,NA
"143","AFG","Asia","Southern Asia",1991,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.662,NA,61.546,NA,NA,NA,NA,71.2689971923828,2344738,2721280,11606,147.96,76.72,149.05,77.29,NA,5515,10267,2345.492,NA,NA,NA
"144","AFG","Asia","Southern Asia",1992,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.314,NA,61.462,NA,NA,NA,NA,73.693000793457,2250000,2470000,10978,130.22,72.65,130.5,72.81,NA,5565,11204,2608.023,NA,NA,NA
"145","AFG","Asia","Southern Asia",1993,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.848,NA,61.276,NA,NA,NA,NA,78.2330017089844,2631856,2981914,11330,128.39,77.34,128.76,77.56,NA,5566.5,12266,2909.147,NA,NA,NA
"146","AFG","Asia","Southern Asia",1994,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.803,NA,61.145,NA,NA,NA,NA,81.6589965820313,2757000,3144000,11404,123.24,79.53,123.95,79.99,NA,5506,13277,3208.274,NA,NA,NA
"147","AFG","Asia","Southern Asia",1995,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.202,NA,61.087,NA,NA,NA,NA,78.6949996948242,2670204,3242117,12142,118.8,81.06,119.34,81.43,NA,5476,14112,3474.413,NA,NA,NA
"148","AFG","Asia","Southern Asia",1996,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.568,NA,60.993,NA,NA,NA,NA,78.9280014038086,2691530,3241847,12045,115.59,82.2,116.09,82.57,NA,5475.5,14722,3693.235,NA,NA,NA
"149","AFG","Asia","Southern Asia",1997,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.753,NA,60.902,NA,NA,NA,NA,79.2040023803711,2730288,3682632,13488,117.16,85.94,117.76,86.38,NA,5494.5,15149,3872.038,NA,NA,NA
"150","AFG","Asia","Southern Asia",1998,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.768,NA,60.88,NA,NA,NA,NA,79.3000030517578,2792026,3875397,13880,119.44,89.91,120.53,90.73,NA,5533.5,15469,4028.309,NA,NA,NA
"151","AFG","Asia","Southern Asia",1999,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.848,NA,60.817,NA,NA,NA,NA,79.2910003662109,2532795,3256243,12856,107.89,83.53,108.75,84.21,NA,5476.5,15796,4191.219,NA,NA,NA
"152","AFG","Asia","Southern Asia",2000,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.094,NA,60.883,NA,NA,NA,NA,79.1630020141602,2406000,1940000,8063,86.95,69.72,87.49,70.15,NA,5476.5,16212,4383.053,NA,NA,NA
"153","AFG","Asia","Southern Asia",2001,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.317,NA,61.141,NA,NA,NA,NA,78.8980026245117,2094000,2108000,10067,86.09,72.02,86.6,72.45,NA,5476.5,16737,4610.343,NA,NA,NA
"154","AFG","Asia","Southern Asia",2002,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.477,NA,61.322,NA,NA,NA,NA,74.5070037841797,2238000,3737000,16698,99.76,87.5,100.12,87.82,339.633338545264,5480.5,17337,4865.691,NA,735.291066954858,5.82786661965789
"155","AFG","Asia","Southern Asia",2003,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.699,NA,61.677,NA,NA,NA,NA,73.7360000610352,3004700,4381000,14580,104.7,96.36,105.7,97.29,352.243953013023,5559,17976,5140.226,NA,727.34425100434,5.86432398388346
"156","AFG","Asia","Southern Asia",2004,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.534,NA,62.139,NA,NA,NA,NA,71.6989974975586,2667000,3560000,13348,90.21,86.82,90.49,87.09,341.612456349531,5559.5,18600,5419.118,NA,545.2407676866,5.83367692597304
"157","AFG","Asia","Southern Asia",2005,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.483,NA,62.454,NA,NA,NA,NA,71.7590026855469,3030000,5425000,17904,109.2,109.25,109.18,109.23,365.54873357194,5559,19169,5691.905,NA,621.304364994901,5.9013996042878
"158","AFG","Asia","Southern Asia",2006,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.915,NA,62.262,NA,NA,NA,NA,70.6050033569336,2989000,4638000,15517,100.59,103.93,100.33,103.68,372.896734656069,5559,19675,5955.898,NA,573.553748930718,5.92130153052554
"159","AFG","Asia","Southern Asia",2007,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.833,NA,62.435,NA,NA,NA,NA,69.3789978027344,3021000,5786000,19153,113.81,120.88,114.15,121.25,412.919584995684,5559,20134,6215.018,NA,640.782835000703,6.02325286454914
"160","AFG","Asia","Southern Asia",2008,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.294,10.59,61.961,61.6876,59.13,NA,NA,67.2460021972656,2714000,3950000,14554,94.37,102.78,94.47,102.9,418.478815782955,5559,20559,6473.101,NA,533.176099727246,6.03662626925276
"161","AFG","Asia","Southern Asia",2009,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.531,NA,61.807,NA,NA,NA,NA,67.0370025634766,3192000,6514000,20407,116.63,130.33,117.04,130.8,495.108928498185,5559,20971,6736.784,NA,753.133775706645,6.20477779593167
"162","AFG","Asia","Southern Asia",2010,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.838,NA,61.851,NA,NA,NA,NA,64.4990005493164,2962000,5957000,20111,108.8,125.05,109.08,125.38,550.514973976336,5559.5,21387,7011.272,NA,687.403102096975,6.31085415647643
"163","AFG","Asia","Southern Asia",2011,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.538,NA,62.281,NA,NA,NA,NA,62.7709999084473,2820000,4681020,16599,95.9,113.69,95.66,113.4,536.012485738268,5559,21807,7298.022,NA,617.65195352011,6.28415745508731
"164","AFG","Asia","Southern Asia",2012,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.878,29.844,62.814,46.1619,38.59,NA,NA,61.6829986572266,3143000,6379000,20296,108.8,133.28,109.32,133.91,584.907375729425,5559,22229,7595.75,NA,708.898328123318,6.37145350260956
"165","AFG","Asia","Southern Asia",2013,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.687,NA,63.213,NA,NA,NA,NA,61.5130004882813,3182922,6520329,20485,105,132.95,105.37,133.42,597.52522367843,5559,22648,7903.936,NA,687.884952523372,6.39279649827601
"166","AFG","Asia","Southern Asia",2014,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.646,NA,63.665,NA,NA,NA,NA,61.6300010681152,3344733,6748113,20175,109.01,142.5,109.42,143.04,594.574109725141,5559,23059,8221.206,NA,667.476027154014,6.38784536727685
"167","AFG","Asia","Southern Asia",2015,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.678,NA,64.173,NA,NA,NA,NA,61.1319999694824,2724003,5810710,21332,101.55,136.7,101.79,137.04,585.708288402396,5559,23460,8546.635,NA,612.675697052447,6.37282186427168
"168","AFG","Asia","Southern Asia",2016,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.818,NA,64.511,NA,NA,NA,NA,61.3489990234375,2793186,5535220,19817,106.48,147.24,106.99,147.96,583.055107445951,5559,23850,8880.234,NA,632.952294217077,6.3682817058044
"169","AFG","Asia","Southern Asia",2017,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.774,33.597,64.858,42.0146,42.84,NA,NA,62.1949996948242,NA,NA,NA,NA,NA,NA,NA,583.869634468199,NA,24230,9223.051,NA,NA,6.36967772925866
"170","AFG","Asia","Southern Asia",2018,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.588,NA,64.939,NA,NA,NA,NA,61.9900016784668,NA,NA,NA,NA,NA,NA,NA,NA,NA,24604,9576.359,NA,NA,NA
"171","AFG","Asia","Southern Asia",2019,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.324,NA,65.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24975,9941.888,NA,NA,NA
"172","AFG","Asia","Southern Asia",2020,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25346,10320.963,NA,NA,NA
"173","AFG","Asia","Southern Asia",2021,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25716,10714.259,NA,NA,NA
"174","AFG","Asia","Southern Asia",2022,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26085,11121.565,NA,NA,NA
"175","AFG","Asia","Southern Asia",2023,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26450,11542.185,NA,NA,NA
"176","AFG","Asia","Southern Asia",2024,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26806,11974.869,NA,NA,NA
"177","AFG","Asia","Southern Asia",2025,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27153,12418.55,NA,NA,NA
"178","AFG","Asia","Southern Asia",2026,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27487,12872.727,NA,NA,NA
"179","AFG","Asia","Southern Asia",2027,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27810,13337.28,NA,NA,NA
"180","AFG","Asia","Southern Asia",2028,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28122,13811.812,NA,NA,NA
"181","AFG","Asia","Southern Asia",2029,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28422,14295.83,NA,NA,NA
"182","AFG","Asia","Southern Asia",2030,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28712,14788.124,NA,NA,NA
"183","AFG","Asia","Southern Asia",2031,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28988,15290.394,NA,NA,NA
"184","AFG","Asia","Southern Asia",2032,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29250,15801.008,NA,NA,NA
"185","AFG","Asia","Southern Asia",2033,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29498,16319.215,NA,NA,NA
"186","AFG","Asia","Southern Asia",2034,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29730,16844.102,NA,NA,NA
"187","AFG","Asia","Southern Asia",2035,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29944,17374.813,NA,NA,NA
"188","AFG","Asia","Southern Asia",2036,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30141,17910.773,NA,NA,NA
"189","AFG","Asia","Southern Asia",2037,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30319,18451.454,NA,NA,NA
"190","AFG","Asia","Southern Asia",2038,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30479,18996.074,NA,NA,NA
"191","AFG","Asia","Southern Asia",2039,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30619,19543.799,NA,NA,NA
"192","AFG","Asia","Southern Asia",2040,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30740,20093.889,NA,NA,NA
"193","AFG","Asia","Southern Asia",2041,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30840,20645.689,NA,NA,NA
"194","AFG","Asia","Southern Asia",2042,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30920,21198.75,NA,NA,NA
"195","AFG","Asia","Southern Asia",2043,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30981,21752.811,NA,NA,NA
"196","AFG","Asia","Southern Asia",2044,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31023,22307.768,NA,NA,NA
"197","AFG","Asia","Southern Asia",2045,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31047,22863.478,NA,NA,NA
"198","AFG","Asia","Southern Asia",2046,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31053,23419.536,NA,NA,NA
"199","AFG","Asia","Southern Asia",2047,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31042,23975.532,NA,NA,NA
"200","AFG","Asia","Southern Asia",2048,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31014,24531.346,NA,NA,NA
"201","AFG","Asia","Southern Asia",2049,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30969,25086.951,NA,NA,NA
"202","AFG","Asia","Southern Asia",2050,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30909,25642.244,NA,NA,NA
"203","AGO","Africa","Sub-Saharan Africa",1950,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3833,314.201,NA,NA,NA
"204","AGO","Africa","Sub-Saharan Africa",1951,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3889,330.208,NA,NA,NA
"205","AGO","Africa","Sub-Saharan Africa",1952,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3950,347.35,NA,NA,NA
"206","AGO","Africa","Sub-Saharan Africa",1953,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4012,365.465,NA,NA,NA
"207","AGO","Africa","Sub-Saharan Africa",1954,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076,384.514,NA,NA,NA
"208","AGO","Africa","Sub-Saharan Africa",1955,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4139,404.427,NA,NA,NA
"209","AGO","Africa","Sub-Saharan Africa",1956,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4201,425.211,NA,NA,NA
"210","AGO","Africa","Sub-Saharan Africa",1957,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4262,446.846,NA,NA,NA
"211","AGO","Africa","Sub-Saharan Africa",1958,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4323,469.471,NA,NA,NA
"212","AGO","Africa","Sub-Saharan Africa",1959,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4385,493.195,NA,NA,NA
"213","AGO","Africa","Sub-Saharan Africa",1960,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4448,518.18,NA,NA,NA
"214","AGO","Africa","Sub-Saharan Africa",1961,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657000,544000,8280,135.42,39.82,138.03,40.58,NA,1622.5,4511,546.008,NA,NA,NA
